종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"161580","필옵틱스","KOSDAQ","벤처기업부","12950","-100","-0.77","13050","13050","12850","78503","1015152350","264720571850","20441743"
"347770","핌스","KOSDAQ","중견기업부","16900","-100","-0.59","17000","17300","16800","57191","968849450","124524557300","7368317"
"163730","핑거","KOSDAQ","벤처기업부","22950","-600","-2.55","23600","23850","22300","329842","7508580550","212035371300","9239014"
"332710","하나금융14호스팩","KOSDAQ","SPAC(소속부없음)","2105","0","0.00","2085","2105","2085","1433","3007815","9283050000","4410000"
"341160","하나금융15호스팩","KOSDAQ","SPAC(소속부없음)","2115","20","0.95","2090","2115","2090","1857","3881200","9961650000","4710000"
"343510","하나금융16호스팩","KOSDAQ","SPAC(소속부없음)","2090","5","0.24","2065","2090","2065","240","495625","8380900000","4010000"
"363260","하나금융17호스팩","KOSDAQ","SPAC(소속부없음)","2060","5","0.24","2055","2060","2055","19480","40124195","14028600000","6810000"
"086790","하나금융지주","KOSPI",,"41400","-650","-1.55","41800","42150","40850","1347032","55728277300","12430021366800","300242062"
"299030","하나기술","KOSDAQ","벤처기업부","129500","1100","0.86","127700","131000","127000","62726","8066764400","487273017000","3762726"
"067310","하나마이크론","KOSDAQ","중견기업부","10900","-200","-1.80","11000","11100","10700","449454","4878791900","347266359100","31859299"
"372290","하나머스트7호스팩","KOSDAQ","SPAC(소속부없음)","2050","0","0.00","2045","2050","2045","15834","32452530","8823200000","4304000"
"307160","하나머스트제6호스팩","KOSDAQ","SPAC(소속부없음)","2125","-55","-2.52","2185","2185","2110","22391","47709270","9753750000","4590000"
"166090","하나머티리얼즈","KOSDAQ","우량기업부","35450","1000","2.90","35000","35850","34450","192586","6750167350","695801043300","19627674"
"293480","하나제약","KOSPI",,"23900","450","1.92","23500","24150","23450","55858","1332843700","387180000000","16200000"
"039130","하나투어","KOSPI",,"70100","100","0.14","69600","71000","69300","173141","12122789400","977136868500","13939185"
"136480","하림","KOSDAQ","중견기업부","2995","65","2.22","2930","3000","2915","2159509","6407513690","318098057490","106209702"
"003380","하림지주","KOSDAQ","우량기업부","8930","50","0.56","8880","8930","8800","237766","2101888030","824612452600","92341820"
"172580","하이골드12호","KOSPI",,"2055","5","0.24","2030","2055","2030","5377","11033615","26806447500","13044500"
"153360","하이골드3호","KOSPI",,"1245","0","0.00","1245","1250","1240","6470","8045460","20106488550","16149790"
"149980","하이로닉","KOSDAQ","중견기업부","5650","-10","-0.18","5670","5680","5580","44804","251824600","79664971750","14099995"
"013030","하이록코리아","KOSDAQ","우량기업부","14850","150","1.02","14750","15000","14700","103065","1528657250","202156495200","13613232"
"126700","하이비젼시스템","KOSDAQ","우량기업부","14900","200","1.36","14900","15300","14550","368632","5506585050","222637468800","14942112"
"106080","하이소닉","KOSDAQ","관리종목(소속부없음)","3330","0","0.00","0","0","0","0","0","48753617580","14640726"
"071090","하이스틸","KOSPI",,"25850","700","2.78","25250","26400","24800","35871","914386900","51698552400","1999944"
"340120","하이제5호스팩","KOSDAQ","SPAC(소속부없음)","2105","35","1.69","2070","2105","2070","596","1240580","10567100000","5020000"
"221840","하이즈항공","KOSDAQ","중견기업부","5200","10","0.19","5260","5260","5120","55674","288305280","92020068400","17696167"
"106190","하이텍팜","KOSDAQ","중견기업부","17950","-50","-0.28","18000","18150","17750","12919","232329050","127243636900","7088782"
"019490","하이트론","KOSPI",,"10750","1070","11.05","9600","11450","9600","746266","7897833940","72183713000","6714764"
"000080","하이트진로","KOSPI",,"38500","150","0.39","38500","38650","37950","563346","21583210950","2700144023500","70133611"
"000087","하이트진로2우B","KOSPI",,"20200","0","0.00","20200","20250","19950","5524","111183700","22828787600","1130138"
"000140","하이트진로홀딩스","KOSPI",,"16150","100","0.62","16050","16250","15900","24669","396818700","374789254750","23206765"
"000145","하이트진로홀딩스우","KOSPI",,"14900","200","1.36","14800","14900","14800","1320","19589600","7015069000","470810"
"066130","하츠","KOSDAQ","중견기업부","10200","-250","-2.39","10250","10550","9950","559140","5659291930","130560000000","12800000"
"368770","한국9호스팩","KOSDAQ","SPAC(소속부없음)","2050","0","0.00","2045","2050","2045","2365","4841870","9860500000","4810000"
"152550","한국ANKOR유전","KOSPI",,"1660","0","0.00","1660","1665","1660","26281","43676460","116233200000","70020000"
"004590","한국가구","KOSDAQ","중견기업부","6220","240","4.01","6000","6270","5910","622067","3829646910","93300000000","15000000"
"036460","한국가스공사","KOSPI",,"33100","-350","-1.05","33450","33500","32850","233210","7710954550","3055560300000","92313000"
"039340","한국경제TV","KOSDAQ","우량기업부","6530","-260","-3.83","6520","6670","6450","546749","3573970090","150190000000","23000000"
"005430","한국공항","KOSPI",,"41100","850","2.11","40300","41800","40300","27885","1144676450","130137190500","3166355"
"071050","한국금융지주","KOSPI",,"86400","-800","-0.92","87100","87700","85600","193402","16680452700","4814725708800","55725992"
"071055","한국금융지주우","KOSPI",,"63200","-500","-0.78","63700","64000","62600","20838","1318449800","370241463200","5858251"
"034950","한국기업평가","KOSDAQ","중견기업부","87600","-500","-0.57","88100","89000","87300","4210","369296800","397749026400","4540514"
"010040","한국내화","KOSPI",,"3840","0","0.00","3865","3865","3795","72475","277117575","87796346880","22863632"
"025540","한국단자","KOSPI",,"76500","-600","-0.78","77100","77600","75400","36606","2798567000","796747500000","10415000"
"222980","한국맥널티","KOSDAQ","벤처기업부","9360","2160","30.00","8500","9360","8410","5665266","51014862070","98605681200","10534795"
"331660","한국미라클피플사","KONEX","일반기업부","18350","0","0.00","0","0","0","0","0","20185000000","1100000"
"318000","한국바이오젠","KOSDAQ","벤처기업부","8490","-20","-0.24","8550","8570","8380","103623","876149220","69421244250","8176825"
"256840","한국비엔씨","KOSDAQ","벤처기업부","7260","-90","-1.22","7350","7360","7180","617819","4479973080","374119677360","51531636"
"004090","한국석유","KOSPI",,"191000","1500","0.79","190500","191500","186000","12528","2362419000","125143200000","655200"
"025550","한국선재","KOSDAQ","우량기업부","3200","-10","-0.31","3240","3240","3150","234593","747362095","78471212800","24522254"
"002200","한국수출포장","KOSPI",,"22250","-150","-0.67","22400","22400","22050","5735","127276150","89000000000","4000000"
"002960","한국쉘석유","KOSPI",,"248000","1000","0.40","247000","248000","245500","1979","488294000","322400000000","1300000"
"023890","한국아트라스비엑스","KOSDAQ","우량기업부","56700","-100","-0.18","56500","56800","56100","6935","390656000","518805000000","9150000"
"017890","한국알콜","KOSDAQ","우량기업부","13150","50","0.38","13150","13300","13050","115217","1512091250","284115744000","21605760"
"000240","한국앤컴퍼니","KOSPI",,"17000","-150","-0.87","17100","17250","16900","215973","3672210850","1581342941000","93020173"
"080720","한국유니온제약","KOSDAQ","벤처기업부","13500","500","3.85","13150","13600","12900","94801","1257944300","106700328000","7903728"
"123890","한국자산신탁","KOSPI",,"4015","-10","-0.25","4030","4035","3995","319718","1280565440","497770674280","123977752"
"015760","한국전력","KOSPI",,"24600","-150","-0.61","25000","25100","24500","5306132","131210080950","15792316294200","641964077"
"063570","한국전자금융","KOSDAQ","우량기업부","6780","140","2.11","6700","6920","6510","1382872","9313171030","231521595840","34147728"
"041460","한국전자인증","KOSDAQ","중견기업부","7370","-100","-1.34","7480","7570","7350","409983","3039524020","158154665130","21459249"
"006200","한국전자홀딩스","KOSPI",,"1730","-90","-4.95","1805","1845","1670","14871139","25703097255","80969425280","46803136"
"101680","한국정밀기계","KOSDAQ","관리종목(소속부없음)","1440","0","0.00","0","0","0","0","0","12101760000","8404000"
"039740","한국정보공학","KOSDAQ","중견기업부","3660","-25","-0.68","3715","3770","3585","62277","227920440","29347333020","8018397"
"053300","한국정보인증","KOSDAQ","중견기업부","6860","160","2.39","6760","6900","6700","291931","1987136500","213791900000","31165000"
"025770","한국정보통신","KOSDAQ","우량기업부","9340","170","1.85","9200","9410","9200","63161","589734940","349729491140","37444271"
"310870","한국제8호스팩","KOSDAQ","SPAC(소속부없음)","2105","0","0.00","2135","2135","2095","533","1119355","7199100000","3420000"
"009540","한국조선해양","KOSPI",,"118500","-3000","-2.47","120500","120500","116500","388956","45899871500","8386614246000","70773116"
"023350","한국종합기술","KOSPI",,"6900","-160","-2.27","7050","7130","6840","137543","959055950","75555000000","10950000"
"025890","한국주강","KOSPI",,"1765","-15","-0.84","1765","1795","1755","36041","63554790","19960842135","11309259"
"000970","한국주철관","KOSPI",,"8890","-10","-0.11","8960","8960","8800","115707","1024965050","202696445000","22800500"
"104700","한국철강","KOSPI",,"8680","40","0.46","8640","8680","8590","83434","719897450","399714000000","46050000"
"017960","한국카본","KOSPI",,"11600","-150","-1.28","11800","11800","11500","349194","4039537250","509944781200","43960757"
"023760","한국캐피탈","KOSDAQ","우량기업부","666","-24","-3.48","682","693","666","2603462","1765514269","210195977616","315609576"
"054040","한국컴퓨터","KOSDAQ","중견기업부","3990","-45","-1.12","4070","4350","3900","2446155","10013682940","64124447100","16071290"
"050540","한국코퍼레이션","KOSDAQ","투자주의환기종목(소속부없음)","282","0","0.00","0","0","0","0","0","14321537226","50785593"
"161890","한국콜마","KOSPI",,"57100","-300","-0.52","57500","57500","56700","142916","8146473200","1306515378000","22881180"
"024720","한국콜마홀딩스","KOSPI",,"28100","400","1.44","27750","28450","27350","85491","2396880250","522005803900","18576719"
"021650","한국큐빅","KOSDAQ","중견기업부","4350","70","1.64","4300","4430","4270","266877","1156587645","71124949050","16350563"
"161390","한국타이어앤테크놀로지","KOSPI",,"45050","-1200","-2.59","45950","46550","44750","229398","10358819800","5580571858450","123875069"
"053590","한국테크놀로지","KOSDAQ","투자주의환기종목(소속부없음)","1135","-45","-3.81","1190","1190","1120","1951942","2233558735","127317486595","112173997"
"034830","한국토지신탁","KOSPI",,"2090","20","0.97","2075","2090","2060","807900","1675931990","527702490700","252489230"
"007280","한국특수형강","KOSPI",,"1850","-10","-0.54","1865","1875","1840","135865","251952110","98498580600","53242476"
"032300","한국파마","KOSDAQ","중견기업부","44150","-150","-0.34","44600","46000","43950","151427","6764212900","481530849150","10906701"
"168490","한국패러랠","KOSPI",,"1955","0","0.00","1955","1970","1955","29402","57668855","156439100000","80020000"
"037230","한국팩키지","KOSDAQ","중견기업부","4620","85","1.87","4535","4630","4500","94053","430067355","115500000000","25000000"
"010100","한국프랜지","KOSPI",,"2845","5","0.18","2825","2855","2815","66943","189501150","86631444900","30450420"
"047810","한국항공우주","KOSPI",,"35400","-650","-1.80","36300","36350","34900","742646","26350543400","3450618787800","97475107"
"123690","한국화장품","KOSPI",,"12400","100","0.81","12350","12500","12250","89584","1107321050","199243200000","16068000"
"003350","한국화장품제조","KOSPI",,"36400","300","0.83","36050","36400","35600","16408","590540800","164964800000","4532000"
"030520","한글과컴퓨터","KOSDAQ","우량기업부","16900","-100","-0.59","17000","17100","16700","100344","1691722100","418750836400","24778156"
"052600","한네트","KOSDAQ","중견기업부","11950","-150","-1.24","12100","12500","11600","4149192","49945888400","138186215000","11563700"
"011500","한농화성","KOSPI",,"16550","-500","-2.93","16950","17000","16250","701293","11563606600","258793045100","15637042"
"002390","한독","KOSPI",,"27900","0","0.00","27900","27950","27550","30491","846913600","384002570700","13763533"
"256150","한독크린텍","KOSDAQ","벤처기업부","30850","-500","-1.59","31350","31350","30500","31091","957773850","126207350000","4091000"
